trade_id,symbol,direction,sub_strategy_name,vol_contracts,underlying_quantity,entry_price,exit_price,min_profit_tp_price,stop_loss_price,open_time,close_time,duration_seconds,notional_value_usdt,margin_used_usdt,fee_total_usdt,realized_pnl_usdt,realized_pnl_inr,roe_percentage,exit_reason,balance_after_trade_usdt
1,TRUMP_USDT,LONG,StochasticRSI(FAST_SCALP-LONG),2,0.2,1.661,1.663,1.663,1.651,2026-07-01 00:28:59 UTC,2026-07-01 00:29:47 UTC,47.59,0.3322,0.0044,0.0,0.0004,0.04,9.03,MIN_PROFIT_TP_HIT,0.0704
2,TRUMP_USDT,SHORT,StochasticRSI(FAST_SCALP-SHORT),2,0.2,1.664,1.662,1.662,1.674,2026-07-01 00:36:59 UTC,2026-07-01 01:05:16 UTC,1696.52,0.3328,0.0044,0.0,0.0004,0.04,9.01,MIN_PROFIT_TP_HIT,0.0708
3,TRUMP_USDT,LONG,StochasticRSI(FAST_SCALP-LONG),2,0.2,1.661,1.651,1.663,1.651,2026-07-01 01:09:59 UTC,2026-07-01 01:12:45 UTC,165.01,0.3322,0.0044,0.0,-0.002,-0.19,-45.15,STOP_LOSS_HIT,0.0688
4,TRUMP_USDT,LONG,StochasticRSI(FAST_SCALP-LONG),2,0.2,1.645,1.647,1.647,1.635,2026-07-01 01:14:59 UTC,2026-07-01 01:15:03 UTC,3.18,0.329,0.0044,0.0,0.0004,0.04,9.12,MIN_PROFIT_TP_HIT,0.0692
5,TRUMP_USDT,SHORT,StochasticRSI(FAST_SCALP-SHORT),2,0.2,1.658,1.656,1.656,1.668,2026-07-01 01:22:59 UTC,2026-07-01 01:23:12 UTC,12.56,0.3316,0.0044,0.0,0.0004,0.04,9.05,MIN_PROFIT_TP_HIT,0.0696
6,TRUMP_USDT,SHORT,StochasticRSI(FAST_SCALP-SHORT),2,0.2,1.658,1.668,1.656,1.668,2026-07-01 01:34:59 UTC,2026-07-01 01:38:46 UTC,226.73,0.3316,0.0044,0.0,-0.002,-0.19,-45.24,STOP_LOSS_HIT,0.0676
7,TRUMP_USDT,SHORT,StochasticRSI(FAST_SCALP-SHORT),2,0.2,1.676,1.674,1.674,1.686,2026-07-01 01:47:59 UTC,2026-07-01 01:50:09 UTC,129.74,0.3352,0.0045,0.0,0.0004,0.04,8.95,MIN_PROFIT_TP_HIT,0.068
8,TRUMP_USDT,LONG,StochasticRSI(FAST_SCALP-LONG),2,0.2,1.676,1.678,1.678,1.666,2026-07-01 01:52:59 UTC,2026-07-01 01:53:10 UTC,10.21,0.3352,0.0045,0.0,0.0004,0.04,8.95,MIN_PROFIT_TP_HIT,0.0684
9,TRUMP_USDT,SHORT,StochasticRSI(FAST_SCALP-SHORT),2,0.2,1.678,1.688,1.676,1.688,2026-07-01 01:58:59 UTC,2026-07-01 02:10:07 UTC,667.6,0.3356,0.0045,0.0,-0.002,-0.19,-44.7,STOP_LOSS_HIT,0.0664
10,TRUMP_USDT,SHORT,StochasticRSI(FAST_SCALP-SHORT),2,0.2,1.702,1.7,1.7,1.712,2026-07-01 02:17:59 UTC,2026-07-01 02:37:07 UTC,1147.63,0.3404,0.0045,0.0,0.0004,0.04,8.81,MIN_PROFIT_TP_HIT,0.0668
11,TRUMP_USDT,LONG,StochasticRSI(FAST_SCALP-LONG),2,0.2,1.697,1.699,1.699,1.687,2026-07-01 02:40:59 UTC,2026-07-01 02:44:01 UTC,181.07,0.3394,0.0045,0.0,0.0004,0.04,8.84,MIN_PROFIT_TP_HIT,0.0672
12,TRUMP_USDT,SHORT,StochasticRSI(FAST_SCALP-SHORT),2,0.2,1.704,1.714,1.702,1.714,2026-07-01 03:00:59 UTC,2026-07-01 03:05:28 UTC,268.16,0.3408,0.0045,0.0,-0.002,-0.19,-44.01,STOP_LOSS_HIT,0.0652
