trade_id,symbol,direction,sub_strategy_name,vol_contracts,underlying_quantity,entry_price,exit_price,min_profit_tp_price,stop_loss_price,open_time,close_time,duration_seconds,notional_value_usdt,margin_used_usdt,fee_total_usdt,realized_pnl_usdt,realized_pnl_inr,roe_percentage,exit_reason,balance_after_trade_usdt
1,TRUMP_USDT,LONG,StochasticRSI(FAST_SCALP-LONG),2,0.2,1.561,1.563,1.563,1.559,2026-07-25 00:27:59 UTC,2026-07-25 00:31:24 UTC,204.95,0.3122,0.0042,0.0,0.0004,0.04,9.61,MIN_PROFIT_TP_HIT,0.0704
2,TRUMP_USDT,SHORT,StochasticRSI(FAST_SCALP-SHORT),2,0.2,1.563,1.561,1.561,1.565,2026-07-25 00:36:59 UTC,2026-07-25 00:42:01 UTC,301.7,0.3126,0.0042,0.0,0.0004,0.04,9.6,MIN_PROFIT_TP_HIT,0.0708
3,TRUMP_USDT,LONG,StochasticRSI(FAST_SCALP-LONG),2,0.2,1.56,1.562,1.562,1.558,2026-07-25 00:44:59 UTC,2026-07-25 00:46:48 UTC,108.08,0.312,0.0042,0.0,0.0004,0.04,9.62,MIN_PROFIT_TP_HIT,0.0712
4,TRUMP_USDT,LONG,StochasticRSI(FAST_SCALP-LONG),2,0.2,1.564,1.562,1.566,1.562,2026-07-25 00:47:59 UTC,2026-07-25 00:48:15 UTC,15.0,0.3128,0.0042,0.0,-0.0004,-0.04,-9.59,STOP_LOSS_HIT,0.0708
5,TRUMP_USDT,SHORT,StochasticRSI(FAST_SCALP-SHORT),2,0.2,1.562,1.56,1.56,1.564,2026-07-25 00:51:59 UTC,2026-07-25 00:53:51 UTC,111.75,0.3124,0.0042,0.0,0.0004,0.04,9.6,MIN_PROFIT_TP_HIT,0.0712
6,TRUMP_USDT,SHORT,StochasticRSI(FAST_SCALP-SHORT),2,0.2,1.567,1.565,1.565,1.569,2026-07-25 01:00:59 UTC,2026-07-25 01:04:37 UTC,217.34,0.3134,0.0042,0.0,0.0004,0.04,9.57,MIN_PROFIT_TP_HIT,0.0716
7,TRUMP_USDT,LONG,StochasticRSI(FAST_SCALP-LONG),2,0.2,1.561,1.563,1.563,1.559,2026-07-25 01:13:59 UTC,2026-07-25 01:16:13 UTC,133.37,0.3122,0.0042,0.0,0.0004,0.04,9.61,MIN_PROFIT_TP_HIT,0.072
8,TRUMP_USDT,SHORT,StochasticRSI(FAST_SCALP-SHORT),2,0.2,1.558,1.56,1.556,1.56,2026-07-25 01:31:59 UTC,2026-07-25 01:36:41 UTC,281.25,0.3116,0.0042,0.0,-0.0004,-0.04,-9.63,STOP_LOSS_HIT,0.0716
9,TRUMP_USDT,LONG,StochasticRSI(FAST_SCALP-LONG),2,0.2,1.556,1.558,1.558,1.554,2026-07-25 01:56:59 UTC,2026-07-25 01:57:54 UTC,54.92,0.3112,0.0041,0.0,0.0004,0.04,9.64,MIN_PROFIT_TP_HIT,0.072
10,TRUMP_USDT,LONG,StochasticRSI(FAST_SCALP-LONG),2,0.2,1.552,1.554,1.554,1.55,2026-07-25 02:04:59 UTC,2026-07-25 02:06:42 UTC,102.05,0.3104,0.0041,0.0,0.0004,0.04,9.66,MIN_PROFIT_TP_HIT,0.0724
